path	qualified_name	kind	start_line	end_line	line_count	character_count	is_one_line	static_call_sites	static_caller_files
apps/job/models/job.py	Job._clear_assigned_staff_on_archive	function	817	821	5	160	no	1	1
apps/job/models/job.py	Job._infer_event_type	function	824	839	16	700	no	1	1
apps/job/models/job.py	Job._handle_status_change	function	849	859	11	438	no	0	0
apps/job/models/job.py	Job._handle_client_change	function	862	875	14	578	no	0	0
apps/job/models/job.py	Job._handle_contact_change	function	878	899	22	761	no	0	0
apps/job/models/job.py	Job._handle_xero_pay_item_change	function	902	923	22	725	no	0	0
apps/job/models/job.py	Job._handle_text_field_change	function	926	941	16	555	no	0	0
apps/job/models/job.py	Job._handle_text_field_change.handler	function	929	939	11	394	no	0	0
apps/job/models/job.py	Job._handle_date_change	function	944	959	16	588	no	0	0
apps/job/models/job.py	Job._handle_date_change.handler	function	947	957	11	433	no	0	0
apps/job/models/job.py	Job._handle_quote_acceptance_change	function	962	981	20	711	no	0	0
apps/job/models/job.py	Job._handle_pricing_methodology_change	function	984	994	11	484	no	0	0
apps/job/models/job.py	Job._handle_speed_quality_tradeoff_change	function	997	1007	11	492	no	0	0
apps/job/models/job.py	Job._handle_rdti_type_change	function	1010	1020	11	448	no	0	0
apps/job/models/job.py	Job._handle_boolean_change	function	1023	1039	17	650	no	0	0
apps/job/models/job.py	Job._handle_boolean_change.handler	function	1026	1037	12	484	no	0	0
apps/job/models/job_delta_rejection.py	JobDeltaRejection.mark_resolved	function	57	61	5	254	no	5	3
apps/job/models/job_delta_rejection.py	JobDeltaRejection.mark_unresolved	function	63	67	5	239	no	2	2
apps/job/models/job_delta_rejection.py	JobDeltaRejection.__str__	function	69	72	4	268	no	0	0
apps/job/models/job_event.py	_truthy	function	12	17	6	195	no	12	2
apps/job/models/job_event.py	_truncate	function	20	26	7	223	no	4	2
apps/job/models/job_event.py	_format_ordinal	function	29	34	6	186	no	15	2
apps/job/models/job_event.py	_format_status	function	37	43	7	261	no	5	1
apps/job/models/job_event.py	_truncate_change	function	46	47	2	126	no	4	1
apps/job/models/job_event.py	_quote_acceptance_descriptor	function	50	55	6	246	no	0	0
apps/job/models/job_event.py	_default_descriptor	function	79	80	2	117	no	1	1
apps/job/models/job_event.py	_render_change	function	83	90	8	307	no	1	1
apps/job/models/job_event.py	JobEvent.__str__	function	160	161	2	130	no	0	0
apps/job/models/job_event.py	JobEvent.description	function	164	165	2	69	no	0	0
apps/job/models/job_event.py	JobEvent.build_description	function	167	188	22	830	no	2	2
apps/job/models/job_event.py	JobEvent._build_changes_description	function	191	196	6	262	no	1	1
apps/job/models/job_event.py	JobEvent._build_priority_changed_description	function	199	249	51	2353	no	0	0
apps/job/models/job_event.py	JobEvent._build_status_changed_description	function	252	270	19	892	no	0	0
apps/job/models/job_event.py	JobEvent._build_job_created_description	function	273	284	12	632	no	0	0
apps/job/models/job_event.py	JobEvent._build_manual_note_description	function	287	288	2	99	no	0	0
apps/job/models/job_event.py	JobEvent._build_invoice_created_description	function	291	293	3	173	no	0	0
apps/job/models/job_event.py	JobEvent._build_invoice_deleted_description	function	296	300	5	230	no	0	0
apps/job/models/job_event.py	JobEvent._build_quote_created_description	function	303	307	5	218	no	0	0
apps/job/models/job_event.py	JobEvent._build_quote_deleted_description	function	310	314	5	222	no	0	0
apps/job/models/job_event.py	JobEvent._build_delivery_docket_description	function	317	319	3	169	no	0	0
apps/job/models/job_event.py	JobEvent._build_jsa_description	function	322	324	3	140	no	0	0
apps/job/models/job_event.py	JobEvent.clean	function	378	390	13	509	no	2	2
apps/job/models/job_event.py	JobEvent.save	function	392	401	10	329	no	328	139
apps/job/models/job_event.py	JobEvent._generate_dedup_hash	function	403	414	12	477	no	3	2
apps/job/models/job_event.py	JobEvent._check_recent_duplicate	function	416	436	21	651	no	1	1
apps/job/models/job_event.py	JobEvent.create_safe	function	439	467	29	1014	no	3	2
apps/job/models/job_file.py	JobFile.full_path	function	59	61	3	120	no	0	0
apps/job/models/job_file.py	JobFile.url	function	64	66	3	131	no	0	0
apps/job/models/job_file.py	JobFile.thumbnail_path	function	69	77	9	336	no	0	0
apps/job/models/job_file.py	JobFile.size	function	80	86	7	266	no	0	0
apps/job/models/job_quote_chat.py	JobQuoteChat.__str__	function	70	71	2	82	no	0	0
apps/job/models/spreadsheet.py	QuoteSpreadsheet.__str__	function	60	66	7	212	no	0	0
apps/job/permissions.py	IsOfficeStaff.has_permission	function	11	15	5	127	no	1	1
apps/job/permissions.py	IsStaffUser.has_permission	function	23	28	6	190	no	1	1
apps/job/schemas/quote_mode_schemas.py	get_schema	function	248	266	19	513	no	0	0
apps/job/schemas/quote_mode_schemas.py	get_allowed_tools	function	269	296	28	766	no	0	0
apps/job/serializers/costing_serializer.py	CostLineSerializer.get_total_cost	function	34	36	3	128	no	0	0
apps/job/serializers/costing_serializer.py	CostLineSerializer.get_total_rev	function	38	40	3	128	no	0	0
apps/job/serializers/costing_serializer.py	TimesheetCostLineSerializer.get_total_cost	function	87	89	3	168	no	0	0
apps/job/serializers/costing_serializer.py	TimesheetCostLineSerializer.get_total_rev	function	91	93	3	167	no	0	0
apps/job/serializers/costing_serializer.py	TimesheetCostLineSerializer.get_client_name	function	95	99	5	232	no	0	0
apps/job/serializers/costing_serializer.py	TimesheetCostLineSerializer.get_wage_rate	function	101	111	11	350	no	0	0
apps/job/serializers/costing_serializer.py	CostLineCreateUpdateSerializer.validate	function	156	159	4	174	no	5	5
apps/job/serializers/costing_serializer.py	CostLineCreateUpdateSerializer.validate_quantity	function	161	166	6	280	no	0	0
apps/job/serializers/costing_serializer.py	CostLineCreateUpdateSerializer.validate_unit_cost	function	168	172	5	274	no	0	0
apps/job/serializers/costing_serializer.py	CostLineCreateUpdateSerializer.validate_unit_rev	function	174	178	5	275	no	0	0
apps/job/serializers/costing_serializer.py	CostLineCreateUpdateSerializer.save	function	180	263	84	3949	no	328	139
apps/job/serializers/costing_serializer.py	CostLineCreateUpdateSerializer.create	function	265	275	11	435	no	443	128
apps/job/serializers/costing_serializer.py	CostSetSummarySerializer.get_profitMargin	function	290	296	7	246	no	0	0
apps/job/serializers/costing_serializer.py	CostSetSerializer.get_summary	function	309	311	3	103	no	0	0
apps/job/serializers/costing_serializer.py	CostSetSerializer.to_representation	function	313	333	21	769	no	2	2
apps/job/serializers/costing_serializer.py	CostSetSummaryOnlySerializer.get_cost_lines	function	351	352	2	56	no	0	0
apps/job/serializers/job_file_serializer.py	JobFileSerializer.get_size	function	19	21	3	108	no	0	0
apps/job/serializers/job_file_serializer.py	JobFileSerializer.get_download_url	function	23	30	8	478	no	0	0
apps/job/serializers/job_file_serializer.py	JobFileSerializer.get_thumbnail_url	function	32	37	6	237	no	0	0
apps/job/serializers/job_profitability_report_serializers.py	JobProfitabilityQuerySerializer.validate	function	32	43	12	508	no	5	5
apps/job/serializers/job_quote_chat_serializer.py	JobQuoteChatCreateSerializer.validate_role	function	20	26	7	286	no	0	0
apps/job/serializers/job_quote_chat_serializer.py	JobQuoteChatCreateSerializer.validate_message_id	function	28	32	5	240	no	0	0
apps/job/serializers/job_quote_chat_serializer.py	JobQuoteChatUpdateSerializer.update	function	61	74	14	542	no	180	102
apps/job/serializers/job_quote_chat_serializer.py	JobQuoteChatHistoryResponseSerializer.to_representation	function	95	105	11	537	no	2	2
apps/job/serializers/job_serializer.py	JobSerializer.get_latest_estimate	function	159	162	4	212	no	0	0
apps/job/serializers/job_serializer.py	JobSerializer.get_latest_quote	function	165	168	4	203	no	0	0
apps/job/serializers/job_serializer.py	JobSerializer.get_latest_actual	function	171	174	4	206	no	0	0
apps/job/serializers/job_serializer.py	JobSerializer.get_quote	function	177	182	6	204	no	2	2
apps/job/serializers/job_serializer.py	JobSerializer.get_invoices	function	185	187	3	155	no	0	0
apps/job/serializers/job_serializer.py	JobSerializer.get_xero_quote	function	190	195	6	235	no	0	0
apps/job/serializers/job_serializer.py	JobSerializer.get_xero_invoices	function	198	200	3	195	no	0	0
apps/job/serializers/job_serializer.py	JobSerializer.validate	function	247	283	37	1580	no	5	5
apps/job/serializers/job_serializer.py	JobSerializer.update	function	285	363	79	3095	no	180	102
apps/job/serializers/job_serializer.py	JobEventSerializer.get_can_undo	function	408	415	8	290	no	2	1
apps/job/serializers/job_serializer.py	JobEventSerializer.get_undo_description	function	417	458	42	1645	no	0	0
apps/job/serializers/job_serializer.py	JobSummarySerializer.get_latest_estimate	function	476	478	3	177	no	0	0
apps/job/serializers/job_serializer.py	JobSummarySerializer.get_latest_quote	function	481	483	3	171	no	0	0
apps/job/serializers/job_serializer.py	JobSummarySerializer.get_latest_actual	function	486	488	3	173	no	0	0
apps/job/serializers/job_serializer.py	JobDeltaRejectionSerializer.get_staff_email	function	890	892	3	156	no	0	0
apps/job/serializers/job_serializer.py	JobDeltaRejectionSerializer.get_detail	function	894	901	8	221	no	0	0
apps/job/serializers/job_serializer.py	JobDeltaRejectionSerializer.get_job_name	function	903	905	3	144	no	0	0
apps/job/serializers/job_serializer.py	TimelineEntrySerializer.get_can_undo	function	972	992	21	743	no	2	1
apps/job/serializers/job_serializer.py	TimelineEntrySerializer.get_undo_description	function	994	1039	46	1875	no	0	0
apps/job/serializers/job_serializer.py	JobPatchSerializer.validate_client_id	function	1149	1156	8	301	no	0	0
apps/job/serializers/job_serializer.py	JobPatchSerializer.validate_contact_id	function	1158	1165	8	318	no	0	0
apps/job/serializers/job_serializer.py	JobPatchSerializer.validate	function	1167	1184	18	769	no	5	5
apps/job/serializers/kanban_serializer.py	JobReorderSerializer.validate	function	28	43	16	567	no	5	5
apps/job/services/auto_archive_service.py	AutoArchiveService.auto_archive_completed_jobs	function	30	94	65	2353	no	1	1
apps/job/services/chat_file_service.py	ChatFileService.extract_file_ids_from_chat_history	function	26	45	20	622	no	1	1
apps/job/services/chat_file_service.py	ChatFileService.fetch_job_files	function	48	67	20	598	no	1	1
apps/job/services/chat_file_service.py	ChatFileService.get_file_info	function	70	88	19	585	no	0	0
apps/job/services/chat_file_service.py	ChatFileService.get_file_as_base64	function	91	143	53	1773	no	0	0
apps/job/services/chat_file_service.py	ChatFileService.build_file_reference	function	146	157	12	398	no	1	1
apps/job/services/chat_file_service.py	ChatFileService.build_file_references	function	160	174	15	420	no	0	0
apps/job/services/chat_service.py	ChatService.__init__	function	34	38	5	221	no	9	7
apps/job/services/chat_service.py	ChatService.start_conversation	function	40	44	5	287	no	3	2
apps/job/services/chat_service.py	ChatService.get_llm_service	function	46	48	3	120	no	6	3
apps/job/services/chat_service.py	ChatService._get_system_prompt	function	50	68	19	908	no	5	4
apps/job/services/chat_service.py	ChatService._get_mcp_tools	function	70	173	104	4412	no	3	3
apps/job/services/chat_service.py	ChatService._execute_mcp_tool	function	175	190	16	910	no	5	3
apps/job/services/chat_service.py	ChatService._to_openai_role	function	197	207	11	283	no	5	2
apps/job/services/chat_service.py	ChatService._add_context_for_mode_transition	function	209	271	63	2437	no	1	1
apps/job/services/chat_service.py	ChatService._build_multimodal_content	function	273	369	97	3777	no	6	2
apps/job/services/chat_service.py	ChatService.generate_ai_response	function	372	536	165	6477	no	8	3
apps/job/services/chat_service.py	ChatService.generate_mode_response	function	539	712	174	7702	no	8	6
apps/job/services/data_integrity_service.py	DataIntegrityService.scan_all_relationships	function	50	66	17	711	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_all_fk_references	function	69	110	42	2035	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_job_fks	function	114	187	74	3076	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_costset_fks	function	190	207	18	640	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_costline_fks	function	210	227	18	679	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_jobfile_fks	function	230	247	18	640	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_jobevent_fks	function	250	278	29	1166	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_jobdeltarejection_fks	function	281	309	29	1220	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_quotespreadsheet_fks	function	312	329	18	715	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_invoice_fks	function	333	361	29	1138	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_bill_fks	function	364	381	18	637	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_creditnote_fks	function	384	401	18	685	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_invoicelineitem_fks	function	404	432	29	1233	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_billlineitem_fks	function	435	463	29	1197	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_creditnotelineitem_fks	function	466	494	29	1272	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_quote_fks	function	497	525	29	1112	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_apperror_fks	function	528	567	40	1635	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_client_fks	function	571	588	18	694	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_clientcontact_fks	function	591	608	18	685	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_purchaseorder_fks	function	612	640	29	1153	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_purchaseorderline_fks	function	643	671	29	1210	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_purchaseordersupplierquote_fks	function	674	691	18	759	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_stock_fks	function	694	752	59	2454	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_supplierproduct_fks	function	756	786	31	1248	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_supplierpricelist_fks	function	789	806	18	715	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_scrapejob_fks	function	809	826	18	683	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_productparsingmapping_fks	function	829	849	21	807	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_json_references	function	852	921	70	2871	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_business_rules	function	924	949	26	911	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_job_business_rules	function	952	1040	89	3090	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_costset_business_rules	function	1043	1057	15	472	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_costline_business_rules	function	1060	1094	35	1243	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_purchaseorder_business_rules	function	1097	1134	38	1306	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_stock_business_rules	function	1137	1207	71	2925	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_client_business_rules	function	1210	1241	32	1187	no	1	1
apps/job/services/data_integrity_service.py	DataIntegrityService._check_jobfile_business_rules	function	1244	1276	33	1333	no	1	1
apps/job/services/data_quality_report.py	ArchivedJobsComplianceService.get_compliance_report	function	16	97	82	3677	no	2	2
apps/job/services/data_quality_report.py	ArchivedJobsComplianceService._get_invoice_status	function	99	106	8	255	no	1	1
apps/job/services/data_quality_report.py	ArchivedJobsComplianceService._get_outstanding_amount	function	108	115	8	410	no	1	1
apps/job/services/delivery_docket_service.py	generate_delivery_docket	function	19	103	85	3004	no	4	4
apps/job/services/delta_checksum.py	ChecksumInput.serialise	function	30	39	10	340	no	1	1
apps/job/services/delta_checksum.py	compute_job_delta_checksum	function	42	94	53	1871	no	14	2
apps/job/services/delta_checksum.py	_normalise_job_id	function	97	103	7	261	no	1	1
apps/job/services/delta_checksum.py	_determine_fields	function	106	112	7	206	no	1	1
apps/job/services/delta_checksum.py	normalise_value	function	115	147	33	976	no	6	2
apps/job/services/file_service.py	get_thumbnail_folder	function	13	18	6	268	no	3	3
apps/job/services/file_service.py	create_thumbnail	function	21	48	28	1063	no	2	2
apps/job/services/file_service.py	sync_job_folder	function	51	91	41	1598	no	0	0
apps/job/services/import_quote_service.py	serialize_validation_report	function	35	53	19	551	no	1	1
apps/job/services/import_quote_service.py	serialize_draft_lines	function	56	78	23	711	no	3	1
apps/job/services/import_quote_service.py	QuoteImportResult.__init__	function	88	100	13	455	no	9	7
apps/job/services/import_quote_service.py	preview_quote_import_from_drafts	function	103	236	134	5321	no	1	1
apps/job/services/import_quote_service.py	import_quote_from_drafts	function	239	388	150	6419	no	2	2
apps/job/services/import_quote_service.py	import_quote_from_file	function	391	458	68	2560	no	1	1
apps/job/services/import_quote_service.py	preview_quote_import	function	461	566	106	4290	no	1	1
apps/job/services/job_profitability_report.py	_safe_decimal	function	18	22	5	165	no	3	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService.__init__	function	28	40	13	399	no	9	7
apps/job/services/job_profitability_report.py	JobProfitabilityReportService.generate_report	function	42	62	21	792	no	1	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService._get_queryset	function	64	80	17	631	no	1	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService._build_job_rows	function	82	97	16	583	no	1	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService._extract_metrics	function	100	113	14	687	no	3	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService._metrics_to_str	function	116	117	2	110	no	3	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService._compute_job_row	function	119	177	59	2431	no	1	1
apps/job/services/job_profitability_report.py	JobProfitabilityReportService._build_summary	function	179	237	59	2544	no	3	3
apps/job/services/job_rest_service.py	DeltaValidationError.__init__	function	51	60	10	305	no	9	7
apps/job/services/job_rest_service.py	_current_job_etag_value	function	63	72	10	331	no	4	1
apps/job/services/job_rest_service.py	JobDeltaPayload.from_dict	function	98	139	42	1767	no	1	1
apps/job/services/job_rest_service.py	JobDeltaPayload.to_dict	function	141	158	18	678	no	16	7
apps/job/services/job_rest_service.py	_to_json_safe	function	162	173	12	460	no	5	1
apps/job/services/job_rest_service.py	_json_from_str	function	177	178	2	55	no	0	0
apps/job/services/job_rest_service.py	_json_from_primitive	function	184	185	2	91	no	0	0
apps/job/services/job_rest_service.py	_json_from_none	function	189	190	2	58	no	0	0
apps/job/services/job_rest_service.py	_json_from_dict	function	194	195	2	145	no	0	0
apps/job/services/job_rest_service.py	_json_from_iterable	function	201	202	2	110	no	0	0
apps/job/services/job_rest_service.py	_json_from_datetime	function	206	207	2	77	no	0	0
apps/job/services/job_rest_service.py	_json_from_date	function	211	212	2	69	no	0	0
apps/job/services/job_rest_service.py	_json_from_decimal	function	216	217	2	76	no	0	0
apps/job/services/job_rest_service.py	_json_from_uuid	function	221	222	2	62	no	0	0
apps/job/services/job_rest_service.py	JobRestService._is_soft_fail_enabled	function	237	243	7	321	no	3	1
apps/job/services/job_rest_service.py	JobRestService.create_job	function	246	423	178	7056	no	2	2
apps/job/services/job_rest_service.py	JobRestService._record_delta_rejection	function	426	469	44	1723	no	7	2
apps/job/services/job_rest_service.py	JobRestService._collect_soft_fail_context	function	472	504	33	1322	no	1	1
apps/job/services/job_rest_service.py	JobRestService._serialise_detail	function	507	513	7	265	no	1	1
apps/job/services/job_rest_service.py	JobRestService._safe_uuid	function	516	522	7	217	no	2	1
apps/job/services/job_rest_service.py	JobRestService._looks_like_delta_payload	function	525	529	5	253	no	1	1
apps/job/services/job_rest_service.py	JobRestService._validate_delta_payload	function	532	628	97	4655	no	1	1
apps/job/services/job_rest_service.py	JobRestService._get_job_field_value	function	631	649	19	791	no	2	1
apps/job/services/job_rest_service.py	JobRestService.get_job_for_edit	function	652	691	40	1222	no	5	2
apps/job/services/job_rest_service.py	JobRestService.get_job_summary	function	694	727	34	1104	no	1	1
apps/job/services/job_rest_service.py	JobRestService.get_job_quote	function	730	749	20	507	no	1	1
apps/job/services/job_rest_service.py	JobRestService.get_job_invoices	function	752	771	20	555	no	1	1
apps/job/services/job_rest_service.py	JobRestService.get_job_basic_information	function	774	799	26	753	no	1	1
apps/job/services/job_rest_service.py	JobRestService.list_job_delta_rejections	function	802	833	32	1033	no	2	1
apps/job/services/job_rest_service.py	JobRestService.list_grouped_job_delta_rejections	function	836	905	70	2256	no	3	2
apps/job/services/job_rest_service.py	JobRestService.mark_job_delta_rejection_group_resolved	function	908	913	6	269	no	1	1
apps/job/services/job_rest_service.py	JobRestService.mark_job_delta_rejection_group_unresolved	function	916	923	8	275	no	1	1
apps/job/services/job_rest_service.py	JobRestService._mark_job_delta_rejection_group_by_fingerprint	function	926	952	27	1079	no	2	1
apps/job/services/job_rest_service.py	JobRestService.mark_job_delta_rejection_group_resolved_by_fingerprint	function	955	960	6	240	no	1	1
apps/job/services/job_rest_service.py	JobRestService.mark_job_delta_rejection_group_unresolved_by_fingerprint	function	963	968	6	243	no	1	1
apps/job/services/job_rest_service.py	JobRestService.update_job	function	971	1202	232	11033	no	3	2
apps/job/services/job_rest_service.py	JobRestService.undo_job_change	function	1205	1277	73	2916	no	1	1
apps/job/services/job_rest_service.py	JobRestService.toggle_complex_job	function	1280	1316	37	1211	no	0	0
apps/job/services/job_rest_service.py	JobRestService.add_job_event	function	1320	1426	107	3835	no	5	2
apps/job/services/job_rest_service.py	JobRestService.delete_job	function	1429	1461	33	1174	no	1	1
apps/job/services/job_rest_service.py	JobRestService.accept_quote	function	1464	1504	41	1649	no	1	1
apps/job/services/job_rest_service.py	JobRestService.get_job_timeline	function	1507	1693	187	8104	no	1	1
apps/job/services/job_rest_service.py	JobRestService.get_weekly_metrics	function	1696	1808	113	4213	no	1	1
apps/job/services/job_rest_service.py	JobRestService._validate_can_disable_complex_mode	function	1811	1838	28	873	no	1	1
apps/job/services/job_rest_service.py	JobRestService._get_company_defaults	function	1841	1856	16	538	no	2	1
apps/job/services/job_service.py	get_paid_complete_jobs	function	19	25	7	262	no	1	1
apps/job/services/job_service.py	archive_complete_jobs	function	28	47	20	773	no	1	1
apps/job/services/job_service.py	get_job_total_value	function	50	90	41	1300	no	2	2
apps/job/services/job_service.py	recalculate_job_invoicing_state	function	93	136	44	1628	no	10	2
apps/job/services/job_service.py	JobStaffService._touch_job_for_assignment_change	function	141	142	2	114	no	2	1
apps/job/services/job_service.py	JobStaffService.assign_staff_to_job	function	145	161	17	621	no	2	2
apps/job/services/job_service.py	JobStaffService.remove_staff_from_job	function	164	180	17	611	no	1	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_column_for_status	function	107	117	11	300	no	1	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_column_info_for_status	function	120	131	12	373	no	1	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_all_columns	function	134	144	11	468	no	2	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_column_by_id	function	147	149	3	165	no	1	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_jobs_for_column	function	152	170	19	661	no	0	0
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_badge_info	function	173	192	20	615	no	1	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.is_status_hidden_from_kanban	function	195	206	12	361	no	1	1
apps/job/services/kanban_categorization_service.py	KanbanCategorizationService.get_visible_jobs_for_kanban	function	209	223	15	462	no	0	0
apps/job/services/kanban_service.py	KanbanService.get_jobs_by_status	function	122	175	54	1847	no	2	2
apps/job/services/kanban_service.py	KanbanService._apply_kanban_search	function	178	248	71	2641	no	4	1
apps/job/services/kanban_service.py	KanbanService._rank_kanban_search_candidates	function	251	289	39	1498	no	2	2
apps/job/services/kanban_service.py	KanbanService._score_kanban_search_candidate	function	292	305	14	526	no	1	1
apps/job/services/kanban_service.py	KanbanService._score_kanban_search_token	function	308	348	41	1415	no	1	1
apps/job/services/kanban_service.py	KanbanService._job_quote_number	function	351	356	6	173	no	1	1
apps/job/services/kanban_service.py	KanbanService._get_search_field_value	function	359	380	22	958	no	1	1
apps/job/services/kanban_service.py	KanbanService.explain_kanban_search	function	383	396	14	644	no	0	0
apps/job/services/kanban_service.py	KanbanService.log_kanban_search_results	function	399	441	43	1693	no	4	3
apps/job/services/kanban_service.py	KanbanService.get_all_active_jobs	function	444	466	23	862	no	2	2
apps/job/services/kanban_service.py	KanbanService.get_archived_jobs	function	469	482	14	453	no	1	1
apps/job/services/kanban_service.py	KanbanService.get_status_choices	function	485	505	21	882	no	1	1
apps/job/services/kanban_service.py	KanbanService._get_shop_client_id_for_kanban	function	508	510	3	130	no	2	1
apps/job/services/kanban_service.py	KanbanService.serialize_jobs_for_api	function	513	526	14	519	no	7	3
apps/job/services/kanban_service.py	KanbanService.serialize_job_for_api	function	529	603	75	3164	no	9	3
apps/job/services/kanban_service.py	KanbanService.update_job_status	function	606	629	24	810	no	1	1
apps/job/services/kanban_service.py	KanbanService.get_reorder_anchor	function	632	656	25	848	no	1	1
apps/job/services/kanban_service.py	KanbanService.rebalance_column	function	659	677	19	937	no	0	0
apps/job/services/kanban_service.py	KanbanService.calculate_priority	function	680	723	44	1433	no	1	1
apps/job/services/kanban_service.py	KanbanService.reorder_job	function	726	814	89	3237	no	8	3
apps/job/services/kanban_service.py	KanbanService._build_priority_position	function	817	868	52	1962	no	1	1
apps/job/services/kanban_service.py	KanbanService.perform_advanced_search	function	871	945	75	3192	no	26	2
apps/job/services/kanban_service.py	KanbanService.get_jobs_by_kanban_column	function	948	1033	86	3266	no	4	2
apps/job/services/kanban_service.py	KanbanService.filter_kanban_jobs	function	1036	1046	11	315	no	2	1
apps/job/services/mcp_chat_service.py	MCPChatService.__init__	function	37	39	3	122	no	9	7
apps/job/services/mcp_chat_service.py	MCPChatService.get_llm_service	function	41	43	3	118	no	6	3
apps/job/services/mcp_chat_service.py	MCPChatService._get_system_prompt	function	45	81	37	1705	no	5	4
apps/job/services/mcp_chat_service.py	MCPChatService._get_mcp_tools	function	83	186	104	4289	no	3	3
apps/job/services/mcp_chat_service.py	MCPChatService._execute_mcp_tool	function	188	216	29	1412	no	5	3
apps/job/services/mcp_chat_service.py	MCPChatService.generate_ai_response	function	219	448	230	8863	no	8	3
apps/job/services/month_end_service.py	MonthEndService._get_stock_job	function	16	17	2	73	no	2	1
apps/job/services/month_end_service.py	MonthEndService.get_special_jobs	function	20	22	3	172	no	1	1
apps/job/services/month_end_service.py	MonthEndService._build_job_history	function	25	39	15	522	no	1	1
apps/job/services/month_end_service.py	MonthEndService.get_special_jobs_data	function	42	62	21	764	no	1	1
apps/job/services/month_end_service.py	MonthEndService.get_stock_job_data	function	65	81	17	661	no	1	1
apps/job/services/month_end_service.py	MonthEndService.process_jobs	function	84	105	22	957	no	1	1
apps/job/services/paid_flag_service.py	PaidFlagService.update_paid_flags	function	31	107	77	2728	no	2	2
apps/job/services/quote_mode_controller.py	QuoteModeController.__init__	function	31	38	8	320	no	9	7
apps/job/services/quote_mode_controller.py	QuoteModeController.get_system_prompt	function	40	56	17	999	no	2	2
apps/job/services/quote_mode_controller.py	QuoteModeController._summarize_previous_context	function	58	84	27	957	no	0	0
apps/job/services/quote_mode_controller.py	QuoteModeController.render_prompt	function	86	130	45	1828	no	4	2
apps/job/services/quote_mode_controller.py	QuoteModeController.validate_json	function	132	151	20	586	no	3	2
apps/job/services/quote_mode_controller.py	QuoteModeController._proto_to_dict	function	153	180	28	1121	no	4	1
apps/job/services/quote_mode_controller.py	QuoteModeController._clean_schema_for_tools	function	182	247	66	2354	no	3	1
apps/job/services/quote_mode_controller.py	QuoteModeController._clean_schema_for_tools.clean_dict	function	203	245	43	1726	no	0	0
apps/job/services/quote_mode_controller.py	QuoteModeController.get_mcp_tools_for_mode	function	249	379	131	5826	no	4	2
